"Superintendência","Processo","Tipo de requerimento","Fase Atual","CPF/CNPJ do titular","Titular","Municipio(s)","Substância(s)","Tipo(s) de Uso","Situação"
"Superintendência / MG","831693/2006","Requerimento de Registro de Extração","Registro de Extração","18.602.052/0001-01","PREFEITURA MUNICIPAL DE GUIMARÂNIA","GUIMARÂNIA - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","831694/2006","Requerimento de Registro de Extração","Registro de Extração","18.602.052/0001-01","PREFEITURA MUNICIPAL DE GUIMARÂNIA","GUIMARÂNIA - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","831695/2006","Requerimento de Registro de Extração","Registro de Extração","18.602.052/0001-01","PREFEITURA MUNICIPAL DE GUIMARÂNIA","GUIMARÂNIA - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","831745/2014","Requerimento de Registro de Extração","Registro de Extração","18.449.157/0001-64","Prefeitura Municipal de Planura","PLANURA - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","831767/2013","Requerimento de Registro de Extração","Registro de Extração","18.338.160/0001-00","Prefeitura Municipal de Guarani","GUARANI - MG","SAIBRO","Construção civil","Sim"
"Superintendência / MG","831834/2007","Requerimento de Registro de Extração","Registro de Extração","01.616.458/0001-32","Prefeitura Municipal de São José da Barra","SÃO JOSÉ DA BARRA - MG","CASCALHO, SAIBRO","Construção civil, Construção civil","Sim"
"Superintendência / MG","831844/2016","Requerimento de Registro de Extração","Registro de Extração","18.409.227/0001-50","Prefeitura Municipal de Peçanha","CANTAGALO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","831929/2011","Requerimento de Registro de Extração","Registro de Extração","18.659.334/0001-37","Campo Belo Prefeitura","CAMPO BELO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","832006/2016","Requerimento de Registro de Extração","Registro de Extração","18.194.076/0001-60","Prefeitura Municipal de Bocaina de Minas","BOCAINA DE MINAS - MG","CASCALHO","Brita","Sim"
"Superintendência / MG","832047/2018","Requerimento de Registro de Extração","Registro de Extração","18.668.368/0001-98","Prefeitura Municipal de Juruaia","GUAXUPÉ - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","832080/2005","Requerimento de Registro de Extração","Registro de Extração","16.819.831/0001-20","PREFEITURA MUNICIPAL DE NOVA ERA","NOVA ERA - MG","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Superintendência / MG","832186/2009","Requerimento de Registro de Extração","Registro de Extração","18.468.033/0001-26","Prefeitura Municipal de Patrocínio","PATROCÍNIO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","832404/2007","Requerimento de Registro de Extração","Registro de Extração","04.892.707/0001-00","Departamento Nacional de Infra Estrutura de Transportes ","ALPINÓPOLIS - MG","GNAISSE","Brita","Sim"
"Superintendência / MG","832519/2009","Requerimento de Registro de Extração","Registro de Extração","17.309.790/0001-94","Departamento de Edificações e Estradas de Rodagem de Minas Gerais","UNAÍ - MG","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Superintendência / MG","832520/2009","Requerimento de Registro de Extração","Registro de Extração","17.309.790/0001-94","Departamento de Edificações e Estradas de Rodagem de Minas Gerais","UNAÍ - MG","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Superintendência / MG","832521/2009","Requerimento de Registro de Extração","Registro de Extração","17.309.790/0001-94","Departamento de Edificações e Estradas de Rodagem de Minas Gerais","CABECEIRA GRANDE - MG","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Superintendência / MG","832530/2006","Requerimento de Registro de Extração","Registro de Extração","18.278.051/0001-45","PREFEITURA MUNICIPAL DE PARACATU","PARACATU - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","832531/2006","Requerimento de Registro de Extração","Registro de Extração","18.278.051/0001-45","PREFEITURA MUNICIPAL DE PARACATU","PARACATU - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","832532/2006","Requerimento de Registro de Extração","Registro de Extração","18.278.051/0001-45","PREFEITURA MUNICIPAL DE PARACATU","PARACATU - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","832540/2010","Requerimento de Registro de Extração","Registro de Extração","18.602.011/0001-07","PATOS DE MINAS PREFEITURA","PATOS DE MINAS - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","832577/2004","Requerimento de Registro de Extração","Registro de Extração","17.754.136/0001-90","Prefeitura Municipal de Diamantina","DIAMANTINA - MG","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Superintendência / MG","832611/2008","Requerimento de Registro de Extração","Registro de Extração","17.894.064/0001-86","DELFINÓPOLIS PREFEITURA","DELFINÓPOLIS - MG","CASCALHO, SAIBRO","Construção civil, Construção civil","Sim"
"Superintendência / MG","832612/2008","Requerimento de Registro de Extração","Registro de Extração","17.894.064/0001-86","DELFINÓPOLIS PREFEITURA","DELFINÓPOLIS - MG","CASCALHO, SAIBRO","Construção civil, Construção civil","Sim"
"Superintendência / MG","832613/2008","Requerimento de Registro de Extração","Registro de Extração","17.894.064/0001-86","DELFINÓPOLIS PREFEITURA","DELFINÓPOLIS - MG","CASCALHO, SAIBRO","Construção civil, Construção civil","Sim"
"Superintendência / MG","832648/2002","Requerimento de Registro de Extração","Registro de Extração","25.222.118/0001-95","PREFEITURA MUNICIPAL DE RIACHINHO","RIACHINHO - MG","CASCALHO","Industrial","Sim"
"Superintendência / MG","832670/2011","Requerimento de Registro de Extração","Registro de Extração","18.017.392/0001-67","PREFEITURA MUNICIPAL DE JANAÚBA","JANAÚBA - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","832677/2004","Requerimento de Registro de Extração","Registro de Extração","01.616.836/0001-88","Prefeitura Municipal de Oratórios","ORATÓRIOS - MG","AREIA","Construção civil","Sim"
"Superintendência / MG","832678/2008","Requerimento de Registro de Extração","Registro de Extração","17.309.790/0001-94","Departamento de Edificações e Estradas de Rodagem de Minas Gerais","JANUÁRIA - MG","CASCALHO, SAIBRO","Construção civil, Construção civil","Sim"
"Superintendência / MG","832728/2009","Requerimento de Registro de Extração","Registro de Extração","04.892.707/0001-00","Departamento Nacional de Infra Estrutura de Transportes ","MEDINA - MG","GRANITO","Brita","Sim"
"Superintendência / MG","832733/2008","Requerimento de Registro de Extração","Registro de Extração","18.303.156/0001-07","Prefeitura Municipal de Conceição do Mato Dentro","CONCEIÇÃO DO MATO DENTRO - MG","CASCALHO, SAIBRO","Construção civil, Construção civil","Sim"
"Superintendência / MG","832736/2008","Requerimento de Registro de Extração","Registro de Extração","18.299.529/0001-13","Prefeitura Municipal de Ferros","FERROS - MG","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Superintendência / MG","832761/2008","Requerimento de Registro de Extração","Registro de Extração","18.299.529/0001-13","Prefeitura Municipal de Ferros","FERROS - MG","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Superintendência / MG","832762/2008","Requerimento de Registro de Extração","Registro de Extração","18.299.529/0001-13","Prefeitura Municipal de Ferros","FERROS - MG","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Superintendência / MG","832784/2008","Requerimento de Registro de Extração","Registro de Extração","18.299.529/0001-13","Prefeitura Municipal de Ferros","FERROS - MG","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Superintendência / MG","832811/2011","Requerimento de Registro de Extração","Registro de Extração","18.468.033/0001-26","Prefeitura Municipal de Patrocínio","PATROCÍNIO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","832812/2011","Requerimento de Registro de Extração","Registro de Extração","18.468.033/0001-26","Prefeitura Municipal de Patrocínio","PATROCÍNIO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","832836/2004","Requerimento de Registro de Extração","Registro de Extração","18.468.033/0001-26","Prefeitura Municipal de Patrocínio","PATROCÍNIO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","832839/2013","Requerimento de Registro de Extração","Registro de Extração","18.591.149/0001-58","Prefeitura Minicipal de Coromandel","COROMANDEL - MG","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Superintendência / MG","832909/2008","Requerimento de Registro de Extração","Registro de Extração","17.695.032/0001-51","Prefeitura Municipal de Felixlândia","FELIXLÂNDIA - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","832981/2009","Requerimento de Registro de Extração","Registro de Extração","16.816.522/0001-04","Prefeitura Municipal de Jaguaraçú","JAGUARAÇU - MG","AREIA","Construção civil","Sim"
"Superintendência / MG","833060/2013","Requerimento de Registro de Extração","Registro de Extração","18.175.794/0001-90","Prefeitura Municipal de Bandeira do Sul Mg","BANDEIRA DO SUL - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","833064/2002","Requerimento de Registro de Extração","Registro de Extração","17.955.535/0001-19","PREFEITURA MUNICIPAL DE TRÊS CORAÇÕES","TRÊS CORAÇÕES - MG","CASCALHO","Industrial","Sim"
"Superintendência / MG","833092/2005","Requerimento de Registro de Extração","Registro de Extração","18.241.745/0001-08","Passos Prefeitura","PASSOS - MG","CASCALHO, SAIBRO","Construção civil, Construção civil","Sim"
"Superintendência / MG","833093/2005","Requerimento de Registro de Extração","Registro de Extração","18.241.745/0001-08","Passos Prefeitura","PASSOS - MG","CASCALHO, SAIBRO","Construção civil, Construção civil","Sim"
"Superintendência / MG","833187/2008","Requerimento de Registro de Extração","Registro de Extração","17.309.790/0001-94","Departamento de Edificações e Estradas de Rodagem de Minas Gerais","ITAMONTE - MG","GNAISSE","Brita","Sim"
"Superintendência / MG","833247/2014","Requerimento de Registro de Extração","Registro de Extração","04.892.707/0001-00","Departamento Nacional de Infra Estrutura de Transportes ","PASSOS - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","833284/2011","Requerimento de Registro de Extração","Registro de Extração","17.702.499/0001-81","Cataguases Prefeitura","CATAGUASES - MG","SAIBRO","Construção civil","Sim"
"Superintendência / MG","833333/2014","Requerimento de Registro de Extração","Registro de Extração","17.847.641/0001-89","Municipio de Botelhos","BOTELHOS - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","833346/2014","Requerimento de Registro de Extração","Registro de Extração","18.244.392/0001-08","Município de Itumirim","ITUMIRIM - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","833523/2013","Requerimento de Registro de Extração","Registro de Extração","18.307.389/0001-88","Município de Braúnas","BRAÚNAS - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","833546/2010","Requerimento de Registro de Extração","Registro de Extração","17.695.032/0001-51","Prefeitura Municipal de Felixlândia","FELIXLÂNDIA - MG, POMPÉU - MG","AREIA","Construção civil","Sim"
"Superintendência / MG","833592/2011","Requerimento de Registro de Extração","Registro de Extração","17.309.790/0001-94","Departamento de Edificações e Estradas de Rodagem de Minas Gerais","PLANURA - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","833592/2013","Requerimento de Registro de Extração","Registro de Extração","17.763.715/0001-07","Prefeitura Municipal de Paula Candido","PAULA CÂNDIDO - MG","SAIBRO","Construção civil","Sim"
"Superintendência / MG","833615/2006","Requerimento de Registro de Extração","Registro de Extração","17.912.023/0001-75","PREFEITURA MUNICIPAL DE BORDA DA MATA","BORDA DA MATA - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","833739/2008","Requerimento de Registro de Extração","Registro de Extração","17.909.599/0001-83","PREFEITURA MUNICIPAL DE CABO VERDE","CABO VERDE - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","833814/2006","Requerimento de Registro de Extração","Registro de Extração","18.940.098/0001-22","PREFEITURA MUNICIPAL DE BUENO BRANDÃO","BUENO BRANDÃO - MG","GRANITO","Brita","Sim"
"Superintendência / MG","833815/2007","Requerimento de Registro de Extração","Registro de Extração","18.317.685/0001-60","Prefeitura Municipal de Barão de Cocais","BARÃO DE COCAIS - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","833816/2006","Requerimento de Registro de Extração","Registro de Extração","18.940.098/0001-22","PREFEITURA MUNICIPAL DE BUENO BRANDÃO","BUENO BRANDÃO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","833818/2006","Requerimento de Registro de Extração","Registro de Extração","18.940.098/0001-22","PREFEITURA MUNICIPAL DE BUENO BRANDÃO","BUENO BRANDÃO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","833873/2007","Requerimento de Registro de Extração","Registro de Extração","18.468.041/0001-72","PREFEITURA MUNICIPAL DE CRUZEIRO DA FORTALEZA","CRUZEIRO DA FORTALEZA - MG","CASCALHO","Construção civil","Sim"
